icao_code,name,type,iso_country,iso_region,municipality,latitude_deg,longitude_deg
LKVY,Letiště Vyškov,small_airport,CZ,CZ-JM,Vyskov,49.300301,17.025299
LKZA,Zábřeh Dolní Benešov Airfield,small_airport,CZ,CZ-MO,Dolní Benešov,49.928258,18.075557
LKZB,Zbraslavice Airfield,small_airport,CZ,CZ-ST,Zbraslavice,49.814201,15.2017
LKZD,Žatec-Macerka Airfield,small_airport,CZ,CZ-US,Žatec,50.317501,13.5128
LKZM,Žamberk Airfield,small_airport,CZ,CZ-PA,Žamberk,50.0839,16.443899
LKZN,Znojmo Airfield,small_airport,CZ,CZ-JM,Znojmo,48.817744,16.065831
LMML,Malta International Airport,large_airport,MT,MT-25,Valletta,35.845932,14.491546
LOAA,Ottenschlag Airfield,small_airport,AT,AT-3,Ottenschlag,48.41856,15.215294
LOAB,Dobersberg Airfield,small_airport,AT,AT-3,Dobersberg,48.922113,15.296826
LOAD,Völtendorf Airfield,small_airport,AT,AT-3,Ober-Grafendorf,48.160081,15.58677
LOAG,Krems/Langenlois Airfield,small_airport,AT,AT-3,Krems an der Donau,48.446155,15.635011
LOAN,Wiener Neustadt East Airport,medium_airport,AT,AT-3,Wiener Neustadt,47.8433,16.260099
LOAS,Spitzerberg Airfield,small_airport,AT,AT-3,Hundsheim,48.099157,16.933527
LOAU,Stockerau Airfield,small_airport,AT,AT-3,Stockerau,48.409121,16.191015
LOAV,Vöslau-Kottingbrunn Airfield,small_airport,AT,AT-3,Bad Vöslau,47.965,16.26
LOGF,Fürstenfeld Airfield,small_airport,AT,AT-6,Fürstenfeld,47.061873,16.083901
LOGG,Punitz-Güssing Airfield,small_airport,AT,AT-1,Punitz,47.146654,16.317058
LOGL,Lanzen-Turnau Airfield,small_airport,AT,AT-6,Göriach,47.556155,15.320327
LOGM,Mariazell Airfield,small_airport,AT,AT-6,Mariazell,47.789733,15.300333
LOGO,Niederöblarn Airfield,small_airport,AT,AT-6,Niederöblarn,47.478742,14.007101
LOGP,Pinkafeld Airfield,small_airport,AT,AT-1,Pinkafeld,47.386684,16.112673
LOGT,Leoben/Timmersdorf Airfield,small_airport,AT,AT-6,Timmersdorf,47.379648,14.964044
LOGW,Weiz-Unterfladnitz Airfield,small_airport,AT,AT-6,Weiz,47.170293,15.664468
LOIH,Hohenems-Dornbirn Airfield,small_airport,AT,AT-8,Hohenems,47.384477,9.699776
LOIJ,Sankt Johann Airfield,small_airport,AT,AT-7,Sankt Johann in Tirol,47.5201,12.4497
LOIK,Kufstein-Langkampfen Airfield,small_airport,AT,AT-7,Langkampfen,47.564713,12.127576
LOIR,Reutte-Höfen Airfield,small_airport,AT,AT-7,Reutte,47.470897,10.6913
LOKF,Feldkirchen Airfield,small_airport,AT,AT-2,Feldkirchen in Kärnten,46.70893,14.076722
LOKG,Ferlach-Glainach Airfield,small_airport,AT,AT-2,Ferlach,46.532778,14.330833
LOKH,Friesach/Hirt Airfield,small_airport,AT,AT-2,Micheldorf,46.927491,14.431848
LOKL,Lienz-Nikolsdorf Airfield,small_airport,AT,AT-7,Lengberg,46.798069,12.87833
LOKM,Mayerhofen Airfield,small_airport,AT,AT-2,Mayerhofen,46.974996,14.371228
LOKN,Nötsch im Gailtal Airfield,small_airport,AT,AT-2,Nötsch im Gailtal,46.5811,13.6292
LOKW,Wolfsberg Airfield,small_airport,AT,AT-2,Wolfsberg,46.818202,14.825154
LOLC,Scharnstein Airfield,small_airport,AT,AT-4,Scharnstein,47.898602,13.9394
LOLE,Eferding Airfield,small_airport,AT,AT-4,Pupping,48.338793,13.985209
LOLF,Freistadt Airfield,small_airport,AT,AT-4,Freistadt,48.513748,14.406579
LOLG,Sankt Georgen-Ybbsfeld Airfield,small_airport,AT,AT-3,Sankt Georgen am Ybbsfelde,48.10332,14.951091
LOLH,Hofkirchen Airfield,small_airport,AT,AT-4,Hofkirchen,48.13911,14.33584
LOLK,Ried-Kirchheim Airfield,small_airport,AT,AT-4,Kirchheim im Innkreis,48.21227,13.345678
LOLM,Micheldorf Airfield,small_airport,AT,AT-4,Micheldorf,47.871669,14.125149
LOLO,Linz-East Glider Field,small_airport,AT,AT-4,Linz,48.300044,14.333606
LOLS,Schärding-Suben Airfield,small_airport,AT,AT-4,Suben,48.403301,13.4483
LOLT,Flugplatz Seitenstetten,small_airport,AT,AT-3,Seitenstetten,48.050556,14.661944
LOLU,Gmunden-Laakirchen Airfield,small_airport,AT,AT-4,Laakirchen,47.951541,13.867271
LOLW,Wels Airfield,small_airport,AT,AT-4,Wels,48.182513,14.039283
LOSM,Mauterndorf Airfield,small_airport,AT,AT-5,Mauterndorf,47.131995,13.695867
LOWG,Graz Airport,large_airport,AT,AT-6,Feldkirchen bei Graz,46.9911,15.4396
LOWI,Innsbruck Airport,large_airport,AT,AT-7,Innsbruck,47.260201,11.344
LOWK,Klagenfurt Airport,large_airport,AT,AT-2,Klagenfurt am Wörthersee,46.642502,14.3377
LOWL,Linz-Hörsching Airport,large_airport,AT,AT-4,Linz,48.235362,14.188128
LOWS,Salzburg Airport,large_airport,AT,AT-5,Salzburg,47.793301,13.0043
LOWW,Vienna International Airport,large_airport,AT,AT-9,Vienna,48.110298,16.5697
LOWZ,Zell am See Airfield,small_airport,AT,AT-5,Zell am See,47.291468,12.790632
LOXA,Fiala-Fernbrugg Air Base,small_airport,AT,AT-6,Aigen im Ennstal,47.53573,14.141488
LOXN,Wiener Neustadt West Airport,medium_airport,AT,AT-3,Wiener Neustadt,47.836933,16.221838
LOXT,Brumowski  Air Base,small_airport,AT,AT-3,Tulln an der Donau,48.319247,16.114016
LOXZ,Hinterstoisser Air Base,medium_airport,AT,AT-6,Zeltweg,47.202801,14.7442
LPAR,Alverca Air Base,medium_airport,PT,PT-11,Vila Franca de Xira,38.883301,-9.0301
LPAV,São Jacinto Airfield,small_airport,PT,PT-01,Aveiro,40.656741,-8.741544
LPAZ,Santa Maria Airport,medium_airport,PT,PT-20,Vila do Porto,36.97140121459961,-25.17060089111328
LPBG,Bragança Airport,medium_airport,PT,PT-04,Bragança,41.8578,-6.70713
LPBJ,Beja Airport / Airbase,medium_airport,PT,PT-02,Beja,38.078899,-7.9324
LPBR,Braga Municipal Aerodrome,medium_airport,PT,PT-03,Braga,41.587,-8.445189
LPCB,Aerodromo de Castelo Branco,medium_airport,PT,PT-05,Castelo Branco,39.844528,-7.439875
LPCH,Aerodromo de Chaves,small_airport,PT,PT-17,Chaves,41.722356,-7.463064
LPCO,Aerodromo Municipal de Coimbra,medium_airport,PT,PT-06,Coimbra,40.158758,-8.470815
LPCR,Corvo Airport,small_airport,PT,PT-20,Corvo,39.671501,-31.1136
LPCS,Cascais Airport,medium_airport,PT,PT-11,Cascais,38.724998,-9.35523
LPFL,Flores Airport,medium_airport,PT,PT-20,Santa Cruz das Flores,39.455299377441406,-31.13139915466309
LPFR,Faro - Gago Coutinho International Airport,large_airport,PT,PT-08,Faro,37.015909,-7.970939
LPGR,Graciosa Airport,medium_airport,PT,PT-20,Santa Cruz da Graciosa,39.09220123291016,-28.029800415039062
LPHR,Horta Airport,medium_airport,PT,PT-20,Horta,38.519901275634766,-28.715900421142575
LPJF,Aerodromo de Leiria,small_airport,PT,PT-10,Leiria,39.779907,-8.820238
LPLA,Lajes Airport,medium_airport,PT,PT-20,Praia da Vitória,38.761799,-27.090799
LPMA,Cristiano Ronaldo International Airport,large_airport,PT,PT-30,Funchal,32.697812,-16.774613
LPMO,Morargil Airfield,small_airport,PT,PT-07,Mora,38.993532,-8.14201
LPPD,João Paulo II Airport,large_airport,PT,PT-20,Ponta Delgada,37.7411994934,-25.6979007721
LPPI,Pico Airport,medium_airport,PT,PT-20,Pico Island,38.554298,-28.441299
LPPM,Portimão Airport,medium_airport,PT,PT-08,Portimão,37.1493,-8.58396
LPPR,Francisco de Sá Carneiro Airport,large_airport,PT,PT-13,Porto,41.2481002808,-8.68138980865
LPPS,Porto Santo Airport,medium_airport,PT,PT-30,Vila Baleira,33.0733985901,-16.3500003815
LPPT,Lisbon Humberto Delgado Airport,large_airport,PT,PT-11,Lisbon,38.7813,-9.13592
LPSC,Santa Cruz Airfield,small_airport,PT,PT-11,Torres Vedras,39.12392,-9.380091
LPSJ,São Jorge Airport,medium_airport,PT,PT-20,Velas,38.665501,-28.1758
LPSO,Aeródromo Municipal de Ponte de Sor,medium_airport,PT,PT-12,Ponte de Sor,39.211545,-8.057787
LPSR,Santarém Airfield,small_airport,PT,PT-14,Santarém,39.209495,-8.68728
LPVL,Vilar de Luz Airfield,medium_airport,PT,PT-13,Maia,41.27729,-8.516209
LPVR,Vila Real Airport,medium_airport,PT,PT-17,Vila Real,41.2743,-7.72047
LPVZ,Aerodromo Goncalves Lobato (Viseu Airport),medium_airport,PT,PT-18,Viseu,40.725498,-7.88899
LRIC,Ianca Airfield,small_airport,RO,RO-BR,Ianca,45.158655,27.43093
LRFT,Feteşti Borcea Air Base,medium_airport,RO,RO-CL,Borcea,44.3923,27.7267
LRBO,Boboc Air Base,medium_airport,RO,RO-BZ,Boboc,45.2164,26.9786
LRAR,Arad International Airport,medium_airport,RO,RO-AR,Arad,46.176136,21.264322
LRBC,Bacău George Enescu International  Airport,large_airport,RO,RO-BC,Bacău,46.5219,26.910299
LRBM,Maramureș International Airport,medium_airport,RO,RO-MM,Tăuții-Măgherăuș,47.658444,23.464445
LRBS,Bucharest Băneasa Aurel Vlaicu International Airport,large_airport,RO,RO-B,Bucharest,44.503133,26.102944
LRBV,Brașov-Ghimbav International Airport,large_airport,RO,RO-BV,Brașov (Ghimbav),45.70558,25.522871
LRCD,Măgura Airfield,small_airport,RO,RO-SB,Cisnădie,45.737222,24.165278
LRCK,Mihail Kogălniceanu International Airport,large_airport,RO,RO-CT,Constanța,44.362202,28.4883
LRCL,Avram Iancu Cluj International Airport,large_airport,RO,RO-CJ,Cluj-Napoca,46.786042,23.685733
LRCS,Caransebeş Airport,medium_airport,RO,RO-CS,Caransebeş,45.420142,22.252507
LRCT,Câmpia Turzii Air Base,medium_airport,RO,RO-CJ,Câmpia Turzii,46.5023,23.8859
LRCV,Craiova International Airport,large_airport,RO,RO-DJ,Craiova,44.3181,23.888599
LRIA,Iaşi International Airport,large_airport,RO,RO-IS,Iaşi,47.179633,27.621431
LROD,Oradea International Airport,large_airport,RO,RO-BH,Oradea,47.025299,21.9025
LROP,Bucharest Henri Coandă International Airport,large_airport,RO,RO-IF,Otopeni,44.571792,26.103285
LRPT,Geamăna Airfield,small_airport,RO,RO-AG,Pitești,44.817504,24.897822
LRPW,Ploiești-Strejnicu Airfield,small_airport,RO,RO-PH,Strejnicu,44.92367,25.963418
LRSB,Sibiu International Airport,large_airport,RO,RO-SB,Sibiu,45.785841,24.086666
LRSM,Satu Mare International Airport,medium_airport,RO,RO-SM,Satu Mare,47.7033,22.8857
LRSV,Suceava Ștefan cel Mare International Airport,large_airport,RO,RO-SV,Suceava,47.6875,26.354099
LRTC,Tulcea Danube Delta Airport,medium_airport,RO,RO-TL,Mihail Kogălniceanu,45.0625,28.7143
LRTM,Târgu Mureş Transilvania International Airport,medium_airport,RO,RO-MS,Recea,46.467701,24.4125
LRTR,Timișoara Traian Vuia International Airport,large_airport,RO,RO-TM,Timişoara,45.809898,21.3379
LRTZ,Tuzla Airport,small_airport,RO,RO-CT,Tuzla,43.984493,28.606225
EVDA,Daugavpils International Airport,medium_airport,LV,LV-111,Daugavpils,55.944721,26.665001
EVCA,Cēsis Airfield,small_airport,LV,LV-022,Cesis,57.32379,25.323229
LZBD,Bidovce Airfield,small_airport,SK,SK-KI,Bidovce,48.743192,21.448285
LZDB,Slávnica-Dubnica nad Váhom Airfield,small_airport,SK,SK-TC,Dubnica nad Váhom,48.996899,18.1922
LZDV,Dubová Airstrip,small_airport,SK,SK-BL,Dubová,48.347019,17.356583
LZHL,Holič Airfield,small_airport,SK,SK-TA,Holič,48.8103,17.1338
LZIB,M. R. Štefánik Airport,large_airport,SK,SK-BL,Bratislava,48.1702,17.2127
LZJS,Jasná Airfield,small_airport,SK,SK-ZI,Dúbrava,49.047939,19.506791
LZKC,Kamenica nad Cirochou Airfield,small_airport,SK,SK-PV,Kamenica nad Cirochou,48.936242,21.994196
LZKZ,Košice International Airport,medium_airport,SK,SK-KI,Košice,48.663101,21.2411
LZLU,Lučenec Airfield,small_airport,SK,SK-BC,Lučenec,48.339401,19.7358
LZMA,Martin Airfield,small_airport,SK,SK-ZI,Martin,49.0653,18.9508
LZMC,Malacky/Kuchyňa Air Base,medium_airport,SK,SK-BL,Kuchyňa,48.402,17.118401
LZNI,Nitra Airfield,small_airport,SK,SK-NJ,Nitra,48.2794,18.132799
LZNZ,Nové Zámky Airfield,small_airport,SK,SK-NJ,Nové Zámky,47.961944,18.184444
LZOC,Očová Airfield,small_airport,SK,SK-BC,Očová,48.595333,19.265806
LZPE,Prievidza Airfield,small_airport,SK,SK-TC,Prievidza,48.766102,18.5867
LZPP,Piešťany Airport,medium_airport,SK,SK-TA,Piešťany,48.62519836425781,17.828399658203125
LZPT,Male Bielice-Partizánske Airfield,small_airport,SK,SK-TC,Partizánske,48.619202,18.3297
LZPW,Prešov Air Base,small_airport,SK,SK-PV,Prešov,49.02970123291,21.315599441528
LZRU,Ružomberok Airfield,small_airport,SK,SK-ZI,Ružomberok,49.085485,19.368584
LZRY,Ražňany Airfield,small_airport,SK,SK-PV,Ražňany,49.078056,21.099722
LZSE,Senica Airfield,small_airport,SK,SK-TA,Hlboké,48.657927,17.329459
LZSK,Svidník Airfield,small_airport,SK,SK-PV,Svidník,49.3339,21.570299
LZSL,Sliač Airport,medium_airport,SK,SK-BC,Sliač,48.63779830932617,19.13409996032715
LZSV,Spišská Nová Ves Airfield,small_airport,SK,SK-KI,Spišská Nová Ves,48.940833,20.533889
LZSY,Šurany Airfield,small_airport,SK,SK-NJ,Šurany,48.075971,18.114002
LZTN,Trenčín Airfield,small_airport,SK,SK-TC,Trenčín,48.865171,18.000147
LZTR,Trnava Airfield,small_airport,SK,SK-TA,Boleráz,48.451959,17.531818
LZTT,Poprad-Tatry Airport,medium_airport,SK,SK-PV,Poprad,49.070994,20.241394
LZZI,Žilina-Dolný Hričov Airport,medium_airport,SK,SK-ZI,Dolný Hričov,49.233292,18.613386
EHMM,Middenmeer Airfield,small_airport,NL,NL-NH,Middenmeer,52.814876,5.021245
EPKG,Kołobrzeg-Bagicz Airfield,small_airport,PL,PL-ZP,Bagicz,54.200077,15.683752
EPBO,Borsk Airfield,small_airport,PL,PL-PM,Borsk,53.951046,17.948034
EPPG,Kakolewo (former military),small_airport,PL,PL-WP,Kąkolewo,52.235001,16.243
EPBE,Bełchatów Airstrip,small_airport,PL,PL-LD,Kałduny,51.402116,19.378239
EPBD,Bydgoszcz Aeroklub Airfield,small_airport,PL,PL-KP,Bydgoszcz,53.105214,17.960376
LPSE,Aeródromo de Seia,small_airport,PT,PT-09,Seia,40.453186,-7.692059
LRSP,Sânpetru-Brașov Aerodrome,small_airport,RO,RO-BV,Sânpetru,45.721036,25.633707
LRMS,Elie Carafoli Sport Airfield,small_airport,RO,RO-MS,Târgu Mureș,46.533241,24.529298
LRCB,Charlie Bravo Șiria Airfield,small_airport,RO,RO-AR,Șiria,46.26902,21.605301
LRBA,Grădiștea Airfield,small_airport,RO,RO-GR,Comana,44.225,26.121389
LRMM,Aerodrom Baia Mare,small_airport,RO,RO-MM,Baia Mare,47.659081,23.474513
ESVL,Långtora Airfield,small_airport,SE,SE-U,Enköping,59.747445,17.145188
ESNH,Hudiksvall Airport,small_airport,SE,SE-X,Hudiksvall,61.768087,17.080715
LZDN,Dobra Niva airfield,small_airport,SK,SK-BC,Zvolen,48.488716,19.101749
LZDU,Dunajská Streda-Malé Blahovo Airfield,small_airport,SK,SK-TA,Dunajská Streda,48.020261,17.612572
LZKA,Komoča ULM,small_airport,SK,SK-NJ,Komoča,47.97054,18.040467
